"","TargetID","ProbeID","AVG_Signal.C.1","AVG_Signal.C.2","AVG_Signal.C.3","AVG_Signal.L.1","AVG_Signal.L.2","AVG_Signal.L.3","AVG_Signal.M.1","AVG_Signal.M.2","AVG_Signal.M.3","AVG_Signal.H.1","AVG_Signal.H.2","AVG_Signal.H.3","fdr[id, 1]","pval","slp"
"46353","ZDHHC8P",1570719,5.05815481006423,4.94734044372394,4.97120122485085,4.88884423704233,5.03630304084483,4.98429131875665,4.8955984841079,4.93014804318357,4.95793750509581,4.77068462446567,4.86676492367655,4.77322377098434,0.0367691247370878,0.00089819132760124,-0.0179580404112259
"33715","NCALD",60093,6.15570699050203,5.8573615625845,5.72847508724657,6.26110993207361,6.45661265737732,6.29858153219837,6.67758711273096,6.3661267460611,6.62313518056618,6.59071305122387,6.66771985999771,6.8002814206769,0.0367794095360541,0.000899219762762602,0.0663592039114272
"5136","CCL2",1030333,6.53291636441573,6.14074624982374,6.19766537769188,6.64287785918362,6.89304765010986,6.61860546325532,6.9103519048294,6.50876913697168,6.81014245011514,7.08915974871361,7.0057890192535,7.15602061907013,0.0368777095511118,0.000902687131460651,0.0652376714912154
"13311","HPS1",1570139,5.43109847778186,5.31320597904179,5.30429943822558,5.21710731112249,5.3626996254773,5.29981624267177,5.05433314936197,5.10897119481712,5.19184512203752,5.04857313343665,5.02585225990112,5.17784321308016,0.0368777095511118,0.000903181653101844,-0.0265040124471198
"22117","LOC196752",150224,5.12455904041457,5.093136515608,5.10473261747537,5.08450514266271,5.09190801422499,5.06132840841177,5.01727983681492,5.00996840510855,5.0962011824259,4.93087032562739,5.00327493968996,5.03109130266364,0.0369081455122841,0.000904706988023785,-0.0111832643661632
"46250","ZBTB43",2060037,6.04381977744191,5.89522893922716,5.93595183717772,5.81681349661825,5.93859105750091,5.91106761003595,5.89219654544931,5.75130199062418,5.86476689406202,5.7673830560658,5.67091487103058,5.75320735798372,0.0369434577845514,0.000906353242352854,-0.0207159357589617
"2289","BARX2",6550168,4.65491227788291,4.74057482299429,4.7361984483945,4.79081953287472,4.85437127162159,4.71312732749318,4.84418708645859,4.85515039125586,4.87596039076965,4.90749453517674,4.84339937472034,4.97189446577983,0.0371201567816928,0.000914423310038592,0.0179719045713868
"5664","CEBPG",4230431,7.27205111005223,6.97849329348748,7.04123667035662,6.3431771992169,6.34896415092127,6.43966980889231,6.11831743810391,5.79148805507531,6.19583294309586,5.96973005496198,5.90263333340137,5.98846003808768,0.0371201567816928,0.000914610291136526,-0.0964407545151101
"33477","MYO10",4670131,5.72587007112021,5.5502427192877,5.59098698051086,5.34137685600848,5.43197375136071,5.57025108203168,5.31320597904179,5.23697373630699,5.40985874128094,5.27658287440203,5.22950305054768,5.26165338217645,0.0371201567816928,0.000913380511600126,-0.0325169495708661
"35520","P4HB",2850333,8.71972578882632,8.56691625363427,8.59855195578406,8.36709097216884,8.45489216521886,8.46429861566171,8.49868292865714,8.28093907095193,8.45429598924412,8.21289381314102,8.18674278711352,8.34076622732455,0.0371201567816928,0.000913854494843279,-0.031615445776361
"41445","SNCA",5960564,5.63121178182137,5.65248918026865,5.57443280262835,5.14749447681345,5.14516618705386,5.27709373009641,4.94235645334296,4.94591897937656,5.00260312239899,4.88431592741759,4.8613615913485,5.05942545826569,0.0371201567816928,0.000912273480961646,-0.0580813202563402
"1090","ANK2",4780437,4.85281120890269,4.72295322164447,4.81624115606803,4.75789127300576,4.85437127162159,4.7999142627806,4.74927052996185,4.68859179412716,4.79247928429309,4.55807857845424,4.59005654817804,4.6746962486367,0.0371842379088013,0.000918451649800791,-0.0190400908046838
"12748","HCP5",780600,6.94051284322031,6.6550541754256,6.71598926336018,6.80903930604298,6.8791500219718,6.74981409091356,6.70991391053015,6.5369814106639,6.72503364216684,6.44825628238149,6.30481436630834,6.49662414924735,0.0371842379088013,0.000918770218533142,-0.036886688007162
"45035","UBE2C",5310471,4.92143971529178,5.00528768776966,4.89858579028763,4.89260222718466,5.06890420222023,5.12871458216186,5.33126846668772,5.15444699612833,5.39226297939056,5.28421844216853,5.2559316500516,5.48479693349065,0.0371842379088013,0.000919332213792396,0.0398330640287853
"46505","ZNF134",3390376,4.90527477843843,4.87137322676275,4.92507740573461,4.90007610352919,4.87976701889122,4.85515039125586,4.82751341713153,4.75531284441781,4.88431592741759,4.79496375762075,4.78665806203347,4.76131886847802,0.0371842379088013,0.000917789558886799,-0.0116559675361753
"5725","CEP164",1070376,5.23590990641942,5.21003245168046,5.17048399503815,5.21981513839308,5.10533922956555,5.19960139360888,5.1233685640835,4.96911861389332,5.15097677864933,5.02650864325255,5.00528768776966,5.01727983681492,0.0373176885420792,0.000924208756235168,-0.0186240788944411
"34716","NYNRIN",6590735,4.9600435079802,4.87596039076965,4.87748478130875,4.97189446577983,5.070789216916,5.11319188242135,5.17558460116574,5.03760174232607,5.12812198955192,5.21221466749463,5.1602040644184,5.15213485636996,0.0373176885420792,0.000923898535494612,0.0230353904970341
"42830","SYVN1",2680064,7.40616413273304,7.28234872342321,7.23964560609824,6.76688272010072,6.80383816556236,6.87863538040828,6.74758652682932,6.48065787074686,6.71852994587139,6.55050874314445,6.59249643876012,6.52297476206681,0.0374023512621463,0.000927095873687163,-0.0622438306459205
"4680","CALU",940431,7.50884199369287,7.22249302345734,7.1721175461123,6.85867007129165,7.10068701488811,7.21103999466133,7.01571242048723,6.78479637158169,6.97504002578773,6.69604610529359,6.77958094025863,6.78151155240789,0.0375627604514641,0.000934182098746097,-0.0481530122370958
"5828","CHAC1",1500082,5.57215403217776,5.42539044911151,5.38127888726238,4.91632461462501,5.05177723742743,5.12038615805537,4.93087032562739,4.81785927939844,4.89034912822175,4.80892702350211,4.75359019110636,4.83786795010711,0.0375627604514641,0.000933729423671657,-0.0545119971769602
"31191","MACF1",4040278,4.829912458666,4.9111832151246,4.84182208732709,4.765586907394,4.8613615913485,4.8194747886351,4.81624115606803,4.7211738617444,4.748404354074,4.70592008908823,4.68490515400694,4.75013595623828,0.0375627604514641,0.000934023144106067,-0.0136881972471729
"44446","TRIM44",1300239,7.33164952255867,7.29939187915377,7.27274555452458,7.08991015521899,7.26815328372099,7.205412434456,7.24900181476365,7.03579662886302,7.19653674687722,6.94649510729807,6.93750823713148,7.08765724425732,0.0375627604514641,0.000934246963450611,-0.0271098806505585
"45143","UBR4",5860037,6.2302845778072,6.02755536725234,6.0492616458342,5.94358646686352,6.09017802004401,6.05185384712077,6.01761950458483,5.90916930438115,5.82600010738045,5.89880086224456,5.78012604124353,5.71075808839263,0.0375772636195664,0.000936195799240725,-0.0288981843908756
"45145","UBR5",1850437,5.77919911394096,5.60653709021737,5.52823790214127,5.43197375136071,5.61749810605919,5.52505445337238,5.52784052482629,5.35138408748473,5.49839697826369,5.26527751246984,5.38357721049886,5.22197613329131,0.0375772636195664,0.000935629980705621,-0.0312157088041684
"9048","EPN3",6650750,5.01130173863942,4.90305008341632,4.96772779308498,4.94449549159171,4.99923724914389,5.01063529409626,5.03565305707154,5.00930107108312,5.23431203657212,5.20180646616719,5.13697421613927,5.33753807970132,0.0375828413438368,0.000941894001517031,0.0261517080396885
"10385","FILIP1L",4490709,6.72731195719996,6.64976145023218,6.46053023662574,6.83109019404665,7.03041529171802,6.87770835762984,7.03535662357586,6.79760553548115,6.99237212470202,7.16973485408155,7.08874261276295,7.16394668434255,0.0375828413438368,0.000939153583156656,0.0432683894180292
"31463","MAPK6",7160348,7.43360743676475,7.27973254292931,7.18341537620659,7.00270175629109,7.03720334616902,7.04141166379481,6.93342302573071,6.69406688643868,6.99585772720368,6.75809450442773,6.74240882639414,6.86943016466047,0.0375828413438368,0.000941611910261378,-0.0440721386085203
"41008","SLC33A1",4490470,6.14139203609093,5.96665942818901,5.93859105750091,5.62437845186893,5.64826976472594,5.74556400867116,5.44155153463394,5.43197375136071,5.62437845186893,5.38815807054783,5.42846805101308,5.51463769251412,0.0375828413438368,0.000938898109128058,-0.0486610776318381
"42155","SPOCK2",3840554,5.52823790214127,5.41964965171556,5.31222027171703,5.18850250054083,5.37943641783283,5.17218708940382,5.16592817850229,5.00662727269872,5.15560106434644,4.96911861389332,5.01992534100335,5.10836678258959,0.0375828413438368,0.000939949797801025,-0.0346886052181684
"43817","TMEM192",3850392,6.03284638488675,5.88638177065483,5.7810521101475,5.60101119662026,5.70344908575496,5.69541422498568,5.6944053128436,5.48728346606066,5.59173297084758,5.48728346606066,5.49921530891493,5.47185041730891,0.0375828413438368,0.000941195534215538,-0.0347896617351408
"45683","VPS41",3710521,5.69272152729678,5.6189505391395,5.50084996395812,5.49552753583574,5.59396760864899,5.64932628886014,5.51705120937355,5.38035807688425,5.47142998425668,5.37110303627368,5.40222682993855,5.37110303627368,0.0375828413438368,0.000941879657794265,-0.0224040211795646
"8397","DTD1",2640500,6.9564502005209,6.92588984917762,6.9720437688645,6.65621225314623,6.6802271293501,6.67076632084587,6.63463335786169,6.42145965295942,6.65234676708065,6.48555084686967,6.51070466947499,6.51855714333785,0.0376124407094059,0.000943430617713688,-0.0370888488498281
"268","ACLY",4200259,8.31515044401005,8.14948618891068,8.20450779144053,7.99941008708275,8.09024905163095,8.14847458427508,8.06642732407791,7.77300531614171,7.97659540931658,7.89148033510589,7.81879223390774,7.88091771693283,0.03777991646126,0.000959016697712755,-0.0327733042093576
"970","ALPP",2600133,5.97482690595496,5.84209409045371,5.79118266493703,5.81383197980016,5.85535841411099,5.81770622097452,5.87521159028373,5.61495126094959,5.78444037767366,5.60248775650462,5.62762111369064,5.58724865840025,0.03777991646126,0.000958819843443401,-0.0250654047915478
"5614","CDR2",2140228,6.9711055944829,6.8763678057405,6.83797638437422,6.59249643876012,6.69518067901716,6.70097708175419,6.62180503937511,6.34124074935556,6.6285703367843,6.35280359717359,6.37859594852764,6.55933191124117,0.03777991646126,0.000951467786975988,-0.0405257462590479
"7116","CX3CL1",630521,7.22015435397075,6.93983517244555,6.83604443142814,6.96082199991883,7.11955472859569,7.05488134387243,7.3982353280827,7.07597791139659,7.27786950978738,7.41577697541539,7.37224372753976,7.4593964972479,0.03777991646126,0.000959847114730118,0.0415553173712212
"8258","DOPEY2",5080328,6.56723485951435,6.53886315110481,6.5035393902744,6.32865081446285,6.4954166019308,6.40572420289764,6.49041999830349,6.33292432524023,6.2910134296246,6.24707528855969,6.28264050881402,6.26415987725144,0.03777991646126,0.000961203208151575,-0.023308323104095
"14039","HS.294103",2030048,5.76894580056261,5.74268262361376,5.74428441796553,5.5991624255261,5.71669869992275,5.63764267215166,5.5671988095361,5.29781724150635,5.59768094377366,5.41298444152616,5.48022216984565,5.39317289756072,0.03777991646126,0.000957858964302909,-0.0307317230195726
"18073","KIAA1267",1580338,6.93527316501888,6.65916570633645,6.63279197893813,6.53146054817375,6.6536369233685,6.6458708993515,6.57354049240214,6.32238569059562,6.54290414375923,6.34598717647857,6.35766894126284,6.35974686408843,0.03777991646126,0.000954829805574725,-0.0355942862772645
"18525","KRT222",7160056,5.68425980816734,5.50573795739701,5.48562646485303,5.66122286023741,5.72489143786644,5.83158917914386,5.96973005496198,5.62905892846026,5.84296453878954,5.94881797238651,5.96563378707346,6.01615715969835,0.03777991646126,0.000956638661925822,0.0364348520061115
"22186","LOC253039",5390553,5.8573615625845,5.65389170504274,5.67880648858602,5.49675830522187,5.64048762428389,5.66642668811243,5.52982583419387,5.2704321630585,5.51624735080936,5.35422499848633,5.33801873339959,5.38952824660142,0.03777991646126,0.0009533420981034,-0.0344215917481333
"31365","MAP1LC3B",2490754,7.55123941452298,7.35997673843207,7.34051124732621,7.05626148728136,7.27281497245526,7.12753317282005,7.18022218562744,6.87708986467125,7.13249755166004,6.91363794214029,6.90525214876402,6.93342302573071,0.03777991646126,0.000953927558844592,-0.0423654019994146
"32814","MMP11",2370632,6.00512087355547,5.8519150821579,5.78873618053636,5.84006009294875,5.9501215835736,5.79087718150713,5.87857576502936,5.78320960828752,5.82953367996176,5.62437845186893,5.60433039568454,5.58986695052631,0.03777991646126,0.00095460966800727,-0.0260149496925993
"39112","RNF14",6510681,6.83507705348415,6.65066707161499,6.684986657373,6.52795791762255,6.55022282462928,6.71392778200198,6.44413125670044,6.21200471255208,6.40671495595094,6.31680361073686,6.30023518438963,6.37876568458848,0.03777991646126,0.000959256575307712,-0.0378523990985087
